ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10899402,JA210192,04/02/2017 08:10:00 PM,048XX W GEORGE ST,0560,ASSAULT,SIMPLE,STREET,false,false,2521,025,31,19,08A,1143522,1918843,2017,04/09/2017 03:57:12 PM,41.933340931,-87.747982732,"(41.933340931, -87.747982732)"
10898556,JA210166,04/02/2017 08:10:00 PM,074XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0731,007,17,69,14,1175245,1855588,2017,04/09/2017 03:57:12 PM,41.759110864,-87.63329808,"(41.759110864, -87.63329808)"
10898632,JA210182,04/02/2017 08:18:00 PM,033XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1021,010,24,29,08B,1154503,1893261,2017,04/09/2017 03:57:12 PM,41.862928711,-87.708312909,"(41.862928711, -87.708312909)"
10898538,JA210206,04/02/2017 08:19:00 PM,026XX W SUPERIOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1221,012,26,24,14,1158591,1904892,2017,04/09/2017 03:57:12 PM,41.894762629,-87.692987676,"(41.894762629, -87.692987676)"
10898629,JA210218,04/02/2017 08:20:00 PM,080XX S RACINE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0612,006,21,71,08B,1169716,1851576,2017,04/09/2017 03:57:12 PM,41.748223081,-87.653677744,"(41.748223081, -87.653677744)"
10899590,JA211242,04/02/2017 08:30:00 PM,112XX S MICHIGAN AVE,1205,DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",STREET,false,false,0531,005,9,49,11,1178807,1830261,2017,04/09/2017 03:57:12 PM,41.689530057,-87.621011671,"(41.689530057, -87.621011671)"
10899530,JA210223,04/02/2017 08:30:00 PM,044XX W GRAND AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,2533,025,37,23,03,,,2017,04/09/2017 03:57:12 PM,,,
10898574,JA210220,04/02/2017 08:30:00 PM,006XX N SPRINGFIELD AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1122,011,27,23,07,1150275,1903992,2017,04/09/2017 03:57:12 PM,41.892459187,-87.723553703,"(41.892459187, -87.723553703)"
10898497,JA210191,04/02/2017 08:30:00 PM,053XX S EMERALD AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0935,009,3,61,08B,1172211,1869395,2017,04/09/2017 03:57:12 PM,41.797066083,-87.644011898,"(41.797066083, -87.644011898)"
10899897,JA211626,04/02/2017 08:45:00 PM,062XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0825,008,15,66,05,1160776,1863168,2017,04/09/2017 03:57:12 PM,41.780222332,-87.686117444,"(41.780222332, -87.686117444)"
10899084,JA210650,04/02/2017 08:45:00 PM,090XX S NORMAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,2223,022,21,71,07,1174556,1844811,2017,04/09/2017 03:57:12 PM,41.729552762,-87.636143234,"(41.729552762, -87.636143234)"
10898725,JA210272,04/02/2017 08:45:00 PM,067XX S CHAPPEL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0331,003,5,43,03,1191035,1860786,2017,04/09/2017 03:57:12 PM,41.773007423,-87.575261338,"(41.773007423, -87.575261338)"
10898535,JA210207,04/02/2017 08:45:00 PM,022XX W MAYPOLE AVE,031A,ROBBERY,ARMED: HANDGUN,CHA PARKING LOT/GROUNDS,false,false,1223,012,2,28,03,1161539,1900974,2017,04/09/2017 03:57:12 PM,41.883950423,-87.682269672,"(41.883950423, -87.682269672)"
10898548,JA210205,04/02/2017 08:46:00 PM,075XX S ASHLAND AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,0612,006,17,71,08B,1166987,1854622,2017,04/09/2017 03:57:12 PM,41.756640447,-87.663590843,"(41.756640447, -87.663590843)"
10898599,JA210284,04/02/2017 08:50:00 PM,004XX N SPRINGFIELD AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1122,011,27,23,18,1150308,1902741,2017,04/09/2017 03:57:12 PM,41.889025668,-87.723465161,"(41.889025668, -87.723465161)"
10898582,JA210231,04/02/2017 08:51:00 PM,006XX S FRANCISCO AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,false,false,1135,011,2,27,08B,1157135,1897148,2017,04/09/2017 03:57:12 PM,41.873542051,-87.698545556,"(41.873542051, -87.698545556)"
10898553,JA210211,04/02/2017 08:53:00 PM,007XX W 54TH ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0935,009,3,61,26,1172391,1869067,2017,04/09/2017 03:57:12 PM,41.796162054,-87.643361473,"(41.796162054, -87.643361473)"
10898570,JA210215,04/02/2017 08:55:00 PM,053XX N BROADWAY,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2023,020,48,77,03,1167346,1935709,2017,04/09/2017 03:57:12 PM,41.979142181,-87.65994406,"(41.979142181, -87.65994406)"
10898569,JA210230,04/02/2017 08:55:00 PM,007XX W GARFIELD BLVD,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,true,false,0935,009,3,61,26,1172369,1868400,2017,04/09/2017 03:57:12 PM,41.794332219,-87.643461777,"(41.794332219, -87.643461777)"
10898578,JA210219,04/02/2017 08:58:00 PM,003XX E 132ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0533,005,9,54,08B,1180848,1817696,2017,04/09/2017 03:57:12 PM,41.655003274,-87.613923661,"(41.655003274, -87.613923661)"
10898714,JA210238,04/02/2017 08:59:00 PM,085XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0423,004,7,46,08B,1194650,1848768,2017,04/09/2017 03:57:12 PM,41.739940912,-87.562404707,"(41.739940912, -87.562404707)"
10902381,JA212741,04/02/2017 09:00:00 PM,030XX W 40TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0921,009,14,58,05,,,2017,04/09/2017 03:57:12 PM,,,
10900571,JA211993,04/02/2017 09:00:00 PM,001XX W 108TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0513,005,34,49,08B,1177241,1833006,2017,04/09/2017 03:57:12 PM,41.697098131,-87.626662319,"(41.697098131, -87.626662319)"
10900124,JA211760,04/02/2017 09:00:00 PM,023XX W GLENLAKE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2413,024,40,2,06,1159799,1940449,2017,04/09/2017 03:57:12 PM,41.992308381,-87.687567195,"(41.992308381, -87.687567195)"
10899750,JA211056,04/02/2017 09:00:00 PM,087XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,004,8,48,14,1190370,1847351,2017,04/09/2017 03:57:12 PM,41.736156673,-87.578131327,"(41.736156673, -87.578131327)"
10899381,JA210964,04/02/2017 09:00:00 PM,066XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2412,024,50,2,08B,1156458,1943980,2017,04/09/2017 03:57:12 PM,42.002066067,-87.699760404,"(42.002066067, -87.699760404)"
10899125,JA210720,04/02/2017 09:00:00 PM,013XX S PLYMOUTH CT,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,2,33,06,1176247,1894246,2017,04/09/2017 03:57:12 PM,41.865169487,-87.62846373,"(41.865169487, -87.62846373)"
10898845,JA210495,04/02/2017 09:00:00 PM,061XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2433,024,40,77,06,1163253,1940666,2017,04/09/2017 03:57:12 PM,41.992831662,-87.674856142,"(41.992831662, -87.674856142)"
10898644,JA210312,04/02/2017 09:00:00 PM,048XX S DREXEL BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0223,002,4,39,06,1183002,1873174,2017,04/09/2017 03:57:12 PM,41.807191696,-87.60432284,"(41.807191696, -87.60432284)"
10898617,JA210226,04/02/2017 09:00:00 PM,034XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1123,011,28,27,15,1153494,1899806,2017,04/09/2017 03:57:12 PM,41.880908996,-87.711842908,"(41.880908996, -87.711842908)"
10898600,JA210241,04/02/2017 09:00:00 PM,088XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0632,006,6,44,08B,1179140,1846393,2017,04/09/2017 03:57:12 PM,41.733790851,-87.619302817,"(41.733790851, -87.619302817)"
10898571,JA210232,04/02/2017 09:17:00 PM,120XX S WENTWORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0523,005,9,53,26,1177104,1825125,2017,04/09/2017 03:57:12 PM,41.675474568,-87.627400387,"(41.675474568, -87.627400387)"
10898589,JA210250,04/02/2017 09:29:00 PM,067XX S INDIANA AVE,2027,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,true,false,0322,003,20,69,18,1178753,1860469,2017,04/09/2017 03:57:12 PM,41.772425799,-87.62029321,"(41.772425799, -87.62029321)"
10899229,JA210685,04/02/2017 09:30:00 PM,012XX W FULTON MARKET,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1215,012,27,28,07,1168317,1902017,2017,04/09/2017 03:57:12 PM,41.886668685,-87.657350093,"(41.886668685, -87.657350093)"
10899174,JA210261,04/02/2017 09:30:00 PM,005XX W 123RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,0523,005,34,53,08B,1174743,1823328,2017,04/09/2017 03:57:12 PM,41.670596065,-87.636095316,"(41.670596065, -87.636095316)"
10899082,JA210455,04/02/2017 09:30:00 PM,045XX N MILWAUKEE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,1623,016,45,15,26,1141079,1929702,2017,04/09/2017 03:57:12 PM,41.963184466,-87.756692229,"(41.963184466, -87.756692229)"
10899072,JA210461,04/02/2017 09:30:00 PM,015XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1423,014,26,24,08A,1158135,1910174,2017,04/09/2017 03:57:12 PM,41.90926621,-87.694517982,"(41.90926621, -87.694517982)"
10898943,JA210551,04/02/2017 09:30:00 PM,070XX S TALMAN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,OTHER,false,false,0831,008,18,66,17,1159923,1857863,2017,04/09/2017 03:57:12 PM,41.765682227,-87.689390321,"(41.765682227, -87.689390321)"
10898766,JA210443,04/02/2017 09:30:00 PM,070XX S WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0735,007,17,67,07,1164901,1858081,2017,04/09/2017 03:57:12 PM,41.766176733,-87.671138083,"(41.766176733, -87.671138083)"
10898575,JA210246,04/02/2017 09:30:00 PM,063XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,false,false,0724,007,16,67,14,1169407,1862778,2017,04/09/2017 03:57:12 PM,41.778969503,-87.654486077,"(41.778969503, -87.654486077)"
10898669,JA210248,04/02/2017 09:35:00 PM,041XX W BELDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2525,025,31,20,14,1148216,1914963,2017,04/09/2017 03:57:12 PM,41.92260462,-87.730832617,"(41.92260462, -87.730832617)"
10898594,JA210233,04/02/2017 09:37:00 PM,065XX S HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0726,007,15,67,08B,1163489,1861258,2017,04/09/2017 03:57:12 PM,41.774924571,-87.676224619,"(41.774924571, -87.676224619)"
10899159,JA210764,04/02/2017 09:40:00 PM,003XX W WELLINGTON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1934,019,44,6,08A,1173360,1920253,2017,04/09/2017 03:57:12 PM,41.93659865,-87.638288379,"(41.93659865, -87.638288379)"
10898636,JA210257,04/02/2017 09:40:00 PM,0000X E WACKER DR,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,false,false,0111,001,42,32,06,1176621,1902155,2017,04/09/2017 03:57:12 PM,41.886863814,-87.626851797,"(41.886863814, -87.626851797)"
10898634,JA210239,04/02/2017 09:40:00 PM,015XX E 83RD ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0412,004,8,45,04B,1187737,1850249,2017,04/09/2017 03:57:12 PM,41.744172071,-87.587685577,"(41.744172071, -87.587685577)"
10898577,JA210235,04/02/2017 09:40:00 PM,002XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0511,005,9,49,26,1176618,1836644,2017,04/09/2017 03:57:12 PM,41.707095328,-87.628834415,"(41.707095328, -87.628834415)"
10898663,JA210249,04/02/2017 09:43:00 PM,026XX W IOWA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1211,012,26,24,14,1158536,1905889,2017,04/09/2017 03:57:12 PM,41.897499609,-87.693162354,"(41.897499609, -87.693162354)"
10898596,JA210282,04/02/2017 09:45:00 PM,046XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,002,4,39,14,1183697,1874551,2017,04/09/2017 03:57:12 PM,41.810954083,-87.601730829,"(41.810954083, -87.601730829)"
10898607,JA210259,04/02/2017 09:46:00 PM,055XX S MORGAN ST,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0712,007,16,68,03,1170592,1867966,2017,04/09/2017 03:57:12 PM,41.793180221,-87.649990607,"(41.793180221, -87.649990607)"
10898588,JA210247,04/02/2017 09:50:00 PM,0000X W 103RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0512,005,34,49,14,1177824,1836342,2017,04/09/2017 03:57:12 PM,41.706239439,-87.624427175,"(41.706239439, -87.624427175)"
10898706,JA210254,04/02/2017 09:54:00 PM,082XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0835,008,18,70,03,1156484,1849704,2017,04/09/2017 03:57:12 PM,41.743362591,-87.702214877,"(41.743362591, -87.702214877)"
10900903,JA212567,04/02/2017 10:00:00 PM,051XX S MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1160237,1870603,2017,04/09/2017 03:57:12 PM,41.800636087,-87.687888876,"(41.800636087, -87.687888876)"
10899677,JA211411,04/02/2017 10:00:00 PM,006XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1221,012,27,23,06,1154927,1904068,2017,04/09/2017 03:57:12 PM,41.892575745,-87.706466687,"(41.892575745, -87.706466687)"
10899393,JA210898,04/02/2017 10:00:00 PM,069XX S DANTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0332,003,5,43,05,1187155,1859355,2017,04/09/2017 03:57:12 PM,41.769173605,-87.589529584,"(41.769173605, -87.589529584)"
10899183,JA210778,04/02/2017 10:00:00 PM,011XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1212,012,1,24,06,1160197,1907701,2017,04/09/2017 03:57:12 PM,41.902437713,-87.687011559,"(41.902437713, -87.687011559)"
10899121,JA210738,04/02/2017 10:00:00 PM,031XX W FIFTH AVE,0810,THEFT,OVER $500,OTHER,false,false,1124,011,28,27,06,1155490,1899047,2017,04/09/2017 03:57:12 PM,41.878786326,-87.704534127,"(41.878786326, -87.704534127)"
10899067,JA210441,04/02/2017 10:00:00 PM,041XX W NELSON ST,1020,ARSON,BY FIRE,STREET,false,false,2523,025,31,21,09,1148055,1919953,2017,04/09/2017 03:57:12 PM,41.936300734,-87.731295447,"(41.936300734, -87.731295447)"
10899031,JA210569,04/02/2017 10:00:00 PM,022XX N LONG AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,true,2515,025,37,19,07,1140015,1914457,2017,04/09/2017 03:57:12 PM,41.921370264,-87.760978493,"(41.921370264, -87.760978493)"
10898873,JA210539,04/02/2017 10:00:00 PM,070XX N ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2411,024,50,2,05,1157738,1946777,2017,04/09/2017 03:57:12 PM,42.009715045,-87.694974695,"(42.009715045, -87.694974695)"
10898866,JA210467,04/02/2017 10:00:00 PM,089XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0413,004,8,48,06,1187012,1846047,2017,04/09/2017 03:57:12 PM,41.732658561,-87.590474916,"(41.732658561, -87.590474916)"
10898843,JA210506,04/02/2017 10:00:00 PM,057XX W MELROSE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1633,016,38,15,06,1137614,1921029,2017,04/09/2017 03:57:12 PM,41.939448181,-87.76964174,"(41.939448181, -87.76964174)"
10898614,JA210279,04/02/2017 10:06:00 PM,071XX S WOODLAWN AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0324,003,5,69,18,1185447,1857921,2017,04/09/2017 03:57:12 PM,41.765278939,-87.595835293,"(41.765278939, -87.595835293)"
10898633,JA210287,04/02/2017 10:09:00 PM,029XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,false,0422,004,7,46,08B,1197423,1853159,2017,04/09/2017 03:57:12 PM,41.751921527,-87.552098973,"(41.751921527, -87.552098973)"
10898635,JA210295,04/02/2017 10:11:00 PM,034XX W OGDEN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1024,010,24,29,24,1153548,1890574,2017,04/09/2017 03:57:12 PM,41.855574302,-87.71189003,"(41.855574302, -87.71189003)"
10898642,JA210299,04/02/2017 10:13:00 PM,008XX E 79TH ST,0880,THEFT,PURSE-SNATCHING,CTA BUS STOP,false,true,0624,006,6,69,06,1183041,1852803,2017,04/09/2017 03:57:12 PM,41.751290896,-87.60481278,"(41.751290896, -87.60481278)"
10898732,JA210304,04/02/2017 10:14:00 PM,007XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0925,009,11,61,08B,1172211,1873704,2017,04/09/2017 03:57:12 PM,41.808890426,-87.643885149,"(41.808890426, -87.643885149)"
10898631,JA210303,04/02/2017 10:15:00 PM,052XX W ADAMS ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,1522,015,29,25,19,1141351,1898827,2017,04/09/2017 03:57:12 PM,41.878455143,-87.7564558,"(41.878455143, -87.7564558)"
10898610,JA210293,04/02/2017 10:15:00 PM,024XX N WESTERN AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,1,22,06,1159958,1916067,2017,04/09/2017 03:57:12 PM,41.925399583,-87.687658103,"(41.925399583, -87.687658103)"
10898598,JA210264,04/02/2017 10:15:00 PM,054XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,23,62,14,1151295,1868278,2017,04/09/2017 03:57:12 PM,41.794435518,-87.720743185,"(41.794435518, -87.720743185)"
10898597,JA210262,04/02/2017 10:20:00 PM,060XX S ARTESIAN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,0825,008,15,66,26,1161073,1864554,2017,04/09/2017 03:57:12 PM,41.784019567,-87.684990276,"(41.784019567, -87.684990276)"
10898593,JA210277,04/02/2017 10:20:00 PM,041XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,011,24,29,08B,1148877,1895047,2017,04/09/2017 03:57:12 PM,41.867940247,-87.728919383,"(41.867940247, -87.728919383)"
10898603,JA210291,04/02/2017 10:25:00 PM,010XX N MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1211,012,26,24,08B,1157198,1906753,2017,04/09/2017 03:57:12 PM,41.899897793,-87.698053179,"(41.899897793, -87.698053179)"
10898654,JA210305,04/02/2017 10:27:00 PM,010XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1811,018,32,7,05,1169336,1910832,2017,04/09/2017 03:57:12 PM,41.910835515,-87.653351515,"(41.910835515, -87.653351515)"
10898658,JA210323,04/02/2017 10:28:00 PM,018XX W 74TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CTA GARAGE / OTHER PROPERTY,true,false,0735,007,17,67,18,1165466,1855611,2017,04/09/2017 03:57:12 PM,41.759386759,-87.669137056,"(41.759386759, -87.669137056)"
10899774,JA211541,04/02/2017 10:30:00 PM,024XX S ST LOUIS AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1024,010,22,30,11,1153419,1887653,2017,04/09/2017 03:57:12 PM,41.847561294,-87.712441046,"(41.847561294, -87.712441046)"
10899544,JA211292,04/02/2017 10:30:00 PM,022XX W HURON ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1221,012,1,24,06,1161412,1904636,2017,04/09/2017 03:57:12 PM,41.894001902,-87.682634056,"(41.894001902, -87.682634056)"
10899064,JA210456,04/02/2017 10:30:00 PM,013XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1423,014,26,24,05,1159499,1908730,2017,04/09/2017 03:57:12 PM,41.905275774,-87.689547062,"(41.905275774, -87.689547062)"
10898855,JA210534,04/02/2017 10:30:00 PM,024XX W HADDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1212,012,26,24,14,1159902,1907567,2017,04/09/2017 03:57:12 PM,41.9020761,-87.688098844,"(41.9020761, -87.688098844)"
10898851,JA210507,04/02/2017 10:30:00 PM,063XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0312,003,20,69,08B,1179555,1862646,2017,04/09/2017 03:57:12 PM,41.778381424,-87.617286886,"(41.778381424, -87.617286886)"
10898748,JA210426,04/02/2017 10:30:00 PM,110XX S AVENUE L,0810,THEFT,OVER $500,RESIDENCE,false,false,0433,004,10,52,06,1201874,1832431,2017,04/09/2017 03:57:12 PM,41.694930283,-87.536491592,"(41.694930283, -87.536491592)"
10898679,JA210359,04/02/2017 10:30:00 PM,016XX S CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1021,010,24,29,06,1152642,1891557,2017,04/09/2017 03:57:12 PM,41.858289714,-87.715189527,"(41.858289714, -87.715189527)"
10898649,JA210290,04/02/2017 10:35:00 PM,050XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0931,009,16,61,08B,1166189,1871391,2017,04/09/2017 03:57:12 PM,41.802673733,-87.666038475,"(41.802673733, -87.666038475)"
10898675,JA210321,04/02/2017 10:40:00 PM,002XX W 95TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,true,0634,006,21,49,03,1176504,1841949,2017,04/09/2017 03:57:12 PM,41.721655537,-87.629092983,"(41.721655537, -87.629092983)"
10898849,JA210289,04/02/2017 10:48:00 PM,004XX W NORMAL PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0722,007,6,68,14,1174284,1860067,2017,04/09/2017 03:57:12 PM,41.771423172,-87.636687138,"(41.771423172, -87.636687138)"
10898661,JA210327,04/02/2017 10:52:00 PM,070XX S SOUTH SHORE DR,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0334,003,5,43,26,1193451,1858536,2017,04/09/2017 03:57:12 PM,41.76677448,-87.566478603,"(41.76677448, -87.566478603)"
10898640,JA210297,04/02/2017 10:55:00 PM,037XX N HALSTED ST,0460,BATTERY,SIMPLE,RESTAURANT,true,false,1923,019,46,6,08B,1170237,1925336,2017,04/09/2017 03:57:12 PM,41.950615509,-87.649616689,"(41.950615509, -87.649616689)"
10900892,JA211989,04/02/2017 11:00:00 PM,023XX N KEELER AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,2525,025,31,20,04B,,,2017,04/09/2017 03:57:12 PM,,,
10900077,JA210641,04/02/2017 11:00:00 PM,040XX N KENMORE AVE,0810,THEFT,OVER $500,RESIDENCE,false,true,1915,019,46,3,06,,,2017,04/09/2017 03:57:12 PM,,,
10899221,JA210687,04/02/2017 11:00:00 PM,086XX S KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0834,008,18,70,08B,1149264,1846840,2017,04/09/2017 03:57:12 PM,41.735645524,-87.728743455,"(41.735645524, -87.728743455)"
10899179,JA210759,04/02/2017 11:00:00 PM,036XX W FLOURNOY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1133,011,24,27,08B,1152314,1896785,2017,04/09/2017 03:57:12 PM,41.872642413,-87.716255563,"(41.872642413, -87.716255563)"
10898921,JA210570,04/02/2017 11:00:00 PM,027XX W BLOOMINGDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,1,22,14,1157920,1911869,2017,04/09/2017 03:57:12 PM,41.913921817,-87.695261475,"(41.913921817, -87.695261475)"
10898666,JA210313,04/02/2017 11:00:00 PM,018XX W 79TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,0611,006,17,71,04B,1165640,1852297,2017,04/09/2017 03:57:12 PM,41.750288988,-87.668593194,"(41.750288988, -87.668593194)"
10898724,JA210307,04/02/2017 11:05:00 PM,062XX W EASTWOOD AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1622,016,38,15,05,1133712,1930201,2017,04/09/2017 03:57:12 PM,41.964686623,-87.783766789,"(41.964686623, -87.783766789)"
10898608,JA210285,04/02/2017 11:05:00 PM,007XX N ELIZABETH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA APARTMENT,false,false,1215,012,27,24,04A,1167721,1905161,2017,04/09/2017 03:57:12 PM,41.895308905,-87.659448072,"(41.895308905, -87.659448072)"
10898638,JA210298,04/02/2017 11:13:00 PM,053XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0923,009,14,63,08B,1160942,1869239,2017,04/09/2017 03:57:12 PM,41.796878539,-87.685341108,"(41.796878539, -87.685341108)"
10898651,JA210316,04/02/2017 11:15:00 PM,006XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1925,019,44,6,06,1171440,1921486,2017,04/09/2017 03:57:12 PM,41.940024549,-87.645308184,"(41.940024549, -87.645308184)"
